Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	F	PValue	FDR
5959	YPL252C	NC_001148.4	73363	73881	-	519	1.50769798858382	4.87982990325372	38.5220866699202	4.43894003255639e-05	0.000264683605132751
4311	YLR361C	NC_001144.5	847388	849124	-	1737	-1.27504241608749	5.12766616046088	38.4806671382059	4.46021931198111e-05	0.000265669811303445
3466	YJR122W	NC_001142.9	649776	651269	+	1494	0.877064830545306	6.16537450470815	38.382714545571	4.50750203527655e-05	0.000268118968617423
5643	YOR116C	NC_001147.6	539763	544145	-	4383	-1.27490653409252	7.26162452646891	38.3748839207645	4.51090432482122e-05	0.000268118968617423
4139	YLR194C	NC_001144.5	540809	541573	-	765	1.52808890952364	5.86893306004375	38.3322111415065	4.53640386739796e-05	0.000269348979626754
6183	YPL029W	NC_001148.4	495506	497719	+	2214	-1.0118245884844	5.784810898259	38.3188068583267	4.54443527735305e-05	0.000269540314598559
4125	YLR179C	NC_001144.5	514108	514713	-	606	0.882648569910452	7.50304373877798	38.2683894907635	4.56950105742073e-05	0.000270740522482486
2533	YGR253C	NC_001139.9	998358	999140	-	783	1.4866779311222	7.65838515794317	38.2003897249471	4.60777728137325e-05	0.000272720080909156
955	YDL004W	NC_001136.10	443029	443511	+	483	0.771584860710908	9.2563168988889	38.1005022273978	4.66426565149996e-05	0.000275772246589212
5362	YOL153C	NC_001147.6	36822	38567	-	1746	-0.998719524208301	6.44518845302812	38.0912058629244	4.67108857443737e-05	0.000275884630766296
3003	YIL057C	NC_001141.2	247902	248396	-	495	3.08944397778384	3.08411956116836	35.1823174759738	4.67974685226256e-05	0.000276105064283491
1086	YDR116C	NC_001136.10	682724	683581	-	858	0.862609705891384	6.62938067175138	38.0154697092769	4.71436293490278e-05	0.000277854934281073
5984	YPL227C	NC_001148.4	120163	121167	-	1005	1.48388025216733	3.99624614756775	38.0326123497921	4.74685999185049e-05	0.000279476368217668
2621	YHL007C	NC_001140.6	95118	97937	-	2820	-0.687981527517583	6.73155389587177	37.9044522188841	4.77924096731184e-05	0.000281087572106851
1147	YDR177W	NC_001136.10	816878	817525	+	648	0.965415446008066	7.65327129375624	37.8527898512853	4.80913206800823e-05	0.000282549111542832
83	YAR019C	NC_001133.9	172211	175135	-	2925	-0.885386458659066	4.97687003942966	37.8101122438168	4.84156293936556e-05	0.000284156652095749
21	YAL048C	NC_001133.9	52801	54789	-	1989	-1.23587829484369	4.83482040640406	37.7514057910645	4.88430277645712e-05	0.00028636524123475
3683	YKL051W	NC_001143.9	341312	342373	+	1062	-0.917644011002124	4.86220238660315	37.6977604720101	4.91053718794518e-05	0.000287602517642975
176	YBL038W	NC_001134.8	146187	146885	+	699	1.18000864149035	7.26384046570942	37.6622888239685	4.92404642288292e-05	0.000288092695201031
2418	YGR149W	NC_001139.9	789031	790329	+	1299	-1.24973983946143	5.80970855127592	37.6498335101484	4.93516440552138e-05	0.000288442090645958
3490	YJR144W	NC_001142.9	700882	701691	+	810	0.822047712916959	6.42402535231608	37.6321134857641	4.94330039222964e-05	0.000288616653108824
845	YDL120W	NC_001136.10	245923	246447	+	525	0.860366257689903	6.1378482764169	37.5996901769036	4.96367443276367e-05	0.000289504632628932
3094	YIR024C	NC_001141.2	402841	403491	-	651	1.80077989346426	5.87721480728661	37.5913163658536	4.970935629069e-05	0.000289626758845444
194	YBL021C	NC_001134.8	181660	182094	-	435	0.995939362833271	5.36662858256459	37.5320391551037	5.00824052319013e-05	0.000291497280711118
3784	YKR046C	NC_001143.9	524223	525074	-	852	-0.854087791932186	9.3344999613914	37.5091007875818	5.01809366005283e-05	0.000291767790089171
2243	YGL009C	NC_001139.9	476313	478652	-	2340	-1.33502581551435	8.3790125033848	37.4955297278436	5.026742862623e-05	0.000291967810829035
5784	YOR257W	NC_001147.6	811008	811493	+	486	1.65698188210903	6.45515900769846	37.4692256996883	5.04479437855754e-05	0.000292575804203814
2210	YGL041W-A	NC_001139.9	418825	419289	+	465	1.30701016450495	5.59277887395635	37.4681414061692	5.04765035976963e-05	0.000292575804203814
5477	YOL042W	NC_001147.6	249825	250916	+	1092	-0.937910945859333	5.1966867692384	37.4339786805309	5.07357014567821e-05	0.000293774387050892
3050	YIL013C	NC_001141.2	328207	332442	-	4236	-0.744905397207542	6.01437468384697	37.4007801006496	5.08833359484002e-05	0.000294163885444711
3646	YKL085W	NC_001143.9	279123	280127	+	1005	1.21722474816455	10.7643554985544	37.3936020703226	5.09079337879339e-05	0.000294163885444711
3461	YJR117W	NC_001142.9	642007	643368	+	1362	0.819478165185103	7.83072227509047	37.3796553497023	5.09991048248844e-05	0.000294275511469941
1852	YFL054C	NC_001138.5	20847	22787	-	1941	-3.46146812309933	4.06284245431471	45.0969351938576	5.10322564047784e-05	0.000294275511469941
5665	YOR140W	NC_001147.6	586981	589281	+	2301	-1.08258207712828	5.76733330546266	37.3647063572386	5.1124012798478e-05	0.000294501635904902
5594	YOR067C	NC_001147.6	451729	453462	-	1734	-1.20142369935841	6.30708925362111	37.3352725519507	5.13200313682297e-05	0.000295327285235038
4936	YNL329C	NC_001146.8	19541	22633	-	3093	-0.82788561898071	6.46763085908281	37.2680231327281	5.17274561259058e-05	0.000297366555472515
3681	YKL053C-A	NC_001143.9	339182	339442	-	261	0.995616715254742	6.88909557430156	37.2271784272198	5.19861137124926e-05	0.000298283619938007
2549	YGR271W	NC_001139.9	1031791	1037694	+	5904	-0.922201575625234	6.6555299428191	37.2268945119767	5.19934159998988e-05	0.000298283619938007
3238	YJL096W	NC_001142.9	246490	246975	+	486	1.19599908936031	6.26291536509821	37.2114431390108	5.20978316325817e-05	0.000298577041207178
814	YDL149W	NC_001136.10	184925	187918	+	2994	-0.933054670740347	6.44049138506606	37.1836790996857	5.22770497738367e-05	0.000299298124598932
3968	YLR054C	NC_001144.5;NC_001144.5	248717;250948	250860;250978	-;-	2175	-1.11987908698772	4.32674371907323	37.1394052524149	5.27953869456319e-05	0.000301661893789829
1117	YDR148C	NC_001136.10	753675	755066	-	1392	0.834261265968478	9.10437772961778	37.1019365231219	5.27993785434582e-05	0.000301661893789829
5314	YNR050C	NC_001146.8	714048	715388	-	1341	0.978078168898278	6.69039496961609	37.0958297288161	5.28513790725445e-05	0.000301661893789829
1417	YDR436W	NC_001136.10	1334821	1336953	+	2133	-1.08920716156453	5.69354002859811	37.0483097574404	5.31938073234233e-05	0.00030316410563134
3552	YKL181W	NC_001143.9	107316	108599	+	1284	-1.18808141745471	6.9425645500481	37.0360522891203	5.32506726074544e-05	0.00030316410563134
2093	YGL157W	NC_001139.9	209006	210049	+	1044	-0.936521534638514	6.51195452119253	37.0461079573531	5.32768321225459e-05	0.00030316410563134
3000	YIL062C	NC_001141.2	243998	244462	-	465	0.776322374590121	7.11525084101727	36.9815406058671	5.36095543350412e-05	0.000304748024389357
3919	YLR008C	NC_001144.5	165577	166083	-	507	1.03010219983467	5.01249605472918	36.9432471419725	5.39378136142721e-05	0.000306279715976658
1968	YFR042W	NC_001138.5	238458	239060	+	603	1.47627919687078	4.94312657347004	36.940195864834	5.39882889179194e-05	0.000306279715976658
5021	YNL244C	NC_001146.8	187170	187496	-	327	0.784235336874228	8.18727236851487	36.8879196676594	5.42397033329347e-05	0.000307394880870676
4302	YLR352W	NC_001144.5	831116	833539	+	2424	-0.981022820464384	6.12721673842567	36.8116284373762	5.47865074980344e-05	0.000310180176289377
5695	YOR167C	NC_001147.6	648804	649007	-	204	0.851639529391508	7.56064992259262	36.7971142482329	5.48678964335943e-05	0.000310327507073961
989	YDR031W	NC_001136.10	503498	503863	+	366	1.04529286970884	6.49189660438831	36.7027373628742	5.55366936433305e-05	0.000313492813188016
6031	YPL179W	NC_001148.4	208157	209806	+	1650	-1.10393938612472	8.34968419403299	36.7007277577208	5.55394047271542e-05	0.000313492813188016
3697	YKL038W	NC_001143.9	365605	369117	+	3513	-0.963361776711981	7.68992389942062	36.6643705360659	5.57965768687518e-05	0.000314627578822288
2295	YGR036C	NC_001139.9	558149	558868	-	720	-1.7138426916728	4.0601348405397	36.8251626344047	5.5956126183428e-05	0.000315210137947853
2438	YGR164W	NC_001139.9	828625	828960	+	336	1.97903416459053	3.58791493374962	36.8992641539651	5.60516108536399e-05	0.000315431002846036
2053	YGL196W	NC_001139.9	129883	131169	+	1287	-0.828655004667351	7.52895128813195	36.6129584871951	5.61613809788343e-05	0.000315731735593146
1253	YDR277C	NC_001136.10	1014401	1015702	-	1302	-0.8544615991772	6.35087913214138	36.6014767609011	5.62560691555707e-05	0.000315947161940855
5341	YNR074C	NC_001146.8	777602	778738	-	1137	6.49889664450158	4.38459668534372	38.0810662170862	5.64074674237587e-05	0.000316480335245413
4705	YMR121C	NC_001145.3	509734	510348	-	615	1.15300836729647	5.45250121317519	36.5621269394758	5.65722280532895e-05	0.000317087338238688
